pmid,pmcid,title,journal,year,volume,issue,pages,doi,authors,first_author,last_author,epubdate,pubdate,mesh,affiliations,url,query
30020838,,Biophysical basis of subthalamic local field potentials recorded from deep brain stimulation electrodes.,J Neurophysiol,2018,120,4,1932-1944,10.1152/jn.00067.2018,,,,,2018-10-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/30020838,"(""Parkinson Disease""[MeSH Terms] OR parkinson*[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""digital biomarker*"" OR smartphone* OR ""mobile app*"" OR ""deep brain stimulation"" OR DBS OR ""machine learning"" OR ""artificial intelligence"" OR AI) AND (2014:2025[dp]) AND humans[MeSH Terms]"
36882011,,"Automatic Segmentation of Parkinson Disease Therapeutic Targets Using Nonlinear Registration and Clinical MR Imaging: Comparison of Methodology, Presence of Disease, and Quality Control.",Stereotact Funct Neurosurg,2023,101,2,146-157,10.1159/000526719,,,,,2023-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/36882011,"(""Parkinson Disease""[MeSH Terms] OR parkinson*[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""digital biomarker*"" OR smartphone* OR ""mobile app*"" OR ""deep brain stimulation"" OR DBS OR ""machine learning"" OR ""artificial intelligence"" OR AI) AND (2014:2025[dp]) AND humans[MeSH Terms]"
36991904,,Camera- and Viewpoint-Agnostic Evaluation of Axial Postural Abnormalities in People with Parkinson's Disease through Augmented Human Pose Estimation.,Sensors (Basel),2023,23,6,,10.3390/s23063193,,,,,2023-03-16T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/36991904,"(""Parkinson Disease""[MeSH Terms] OR parkinson*[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""digital biomarker*"" OR smartphone* OR ""mobile app*"" OR ""deep brain stimulation"" OR DBS OR ""machine learning"" OR ""artificial intelligence"" OR AI) AND (2014:2025[dp]) AND humans[MeSH Terms]"
37506845,,Automatic Localization of Key Structures for Subthalamic Nucleus-Deep Brain Stimulation Surgery via Prior-Enhanced Multi-Object Magnetic Resonance Imaging Segmentation.,World Neurosurg,2023,178,,e472-e479,10.1016/j.wneu.2023.07.103,,,,,2023-10-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/37506845,"(""Parkinson Disease""[MeSH Terms] OR parkinson*[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""digital biomarker*"" OR smartphone* OR ""mobile app*"" OR ""deep brain stimulation"" OR DBS OR ""machine learning"" OR ""artificial intelligence"" OR AI) AND (2014:2025[dp]) AND humans[MeSH Terms]"
32889400,,Identifying controllable cortical neural markers with machine learning for adaptive deep brain stimulation in Parkinson's disease.,Neuroimage Clin,2020,28,,102376,10.1016/j.nicl.2020.102376,,,,,2020-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/32889400,"(""Parkinson Disease""[MeSH Terms] OR parkinson*[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""digital biomarker*"" OR smartphone* OR ""mobile app*"" OR ""deep brain stimulation"" OR DBS OR ""machine learning"" OR ""artificial intelligence"" OR AI) AND (2014:2025[dp]) AND humans[MeSH Terms]"
31675334,,Hash Transformation and Machine Learning-Based Decision-Making Classifier Improved the Accuracy Rate of Automated Parkinson's Disease Screening.,IEEE Trans Neural Syst Rehabil Eng,2020,28,1,72-82,10.1109/TNSRE.2019.2950143,,,,,2020-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/31675334,"(""Parkinson Disease""[MeSH Terms] OR parkinson*[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""digital biomarker*"" OR smartphone* OR ""mobile app*"" OR ""deep brain stimulation"" OR DBS OR ""machine learning"" OR ""artificial intelligence"" OR AI) AND (2014:2025[dp]) AND humans[MeSH Terms]"
39909084,,Abnormal neuronal activity in the subthalamic nucleus contributes to dysarthria in patients with Parkinson's disease.,Neurobiol Dis,2025,207,,106830,10.1016/j.nbd.2025.106830,,,,,2025-04-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39909084,"(""Parkinson Disease""[MeSH Terms] OR parkinson*[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""digital biomarker*"" OR smartphone* OR ""mobile app*"" OR ""deep brain stimulation"" OR DBS OR ""machine learning"" OR ""artificial intelligence"" OR AI) AND (2014:2025[dp]) AND humans[MeSH Terms]"
35835362,,The modulatory effect of self-paced and cued motor execution on subthalamic beta-bursts in Parkinson's disease: Evidence from deep brain recordings in humans.,Neurobiol Dis,2022,172,,105818,10.1016/j.nbd.2022.105818,,,,,2022-10-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/35835362,"(""Parkinson Disease""[MeSH Terms] OR parkinson*[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""digital biomarker*"" OR smartphone* OR ""mobile app*"" OR ""deep brain stimulation"" OR DBS OR ""machine learning"" OR ""artificial intelligence"" OR AI) AND (2014:2025[dp]) AND humans[MeSH Terms]"
40803531,,From subthalamic local field potentials to the selection of chronic deep brain stimulation contacts in Parkinson's disease - A systematic review.,Brain Stimul,2025,18,5,1499-1510,10.1016/j.brs.2025.08.004,,,,,2025-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40803531,"(""Parkinson Disease""[MeSH Terms] OR parkinson*[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""digital biomarker*"" OR smartphone* OR ""mobile app*"" OR ""deep brain stimulation"" OR DBS OR ""machine learning"" OR ""artificial intelligence"" OR AI) AND (2014:2025[dp]) AND humans[MeSH Terms]"
38443214,,Conventionvs. Innovation I: Digital technology will replace clinic-based care in Parkinson disease.,Parkinsonism Relat Disord,2024,126,,106067,10.1016/j.parkreldis.2024.106067,,,,,2024-09-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38443214,"(""Parkinson Disease""[MeSH Terms] OR parkinson*[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""digital biomarker*"" OR smartphone* OR ""mobile app*"" OR ""deep brain stimulation"" OR DBS OR ""machine learning"" OR ""artificial intelligence"" OR AI) AND (2014:2025[dp]) AND humans[MeSH Terms]"
31536010,,An Easy-to-Use and Fast Assessment of Patient-Specific DBS-Induced Changes in Hand Motor Control in Parkinson's Disease.,IEEE Trans Neural Syst Rehabil Eng,2019,27,10,2155-2163,10.1109/TNSRE.2019.2941453,,,,,2019-10-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/31536010,"(""Parkinson Disease""[MeSH Terms] OR parkinson*[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""digital biomarker*"" OR smartphone* OR ""mobile app*"" OR ""deep brain stimulation"" OR DBS OR ""machine learning"" OR ""artificial intelligence"" OR AI) AND (2014:2025[dp]) AND humans[MeSH Terms]"
27430969,,New methods for the assessment of Parkinson's disease (2005 to 2015): A systematic review.,Mov Disord,2016,31,9,1283-92,10.1002/mds.26723,,,,,2016-09-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/27430969,"(""Parkinson Disease""[MeSH Terms] OR parkinson*[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""digital biomarker*"" OR smartphone* OR ""mobile app*"" OR ""deep brain stimulation"" OR DBS OR ""machine learning"" OR ""artificial intelligence"" OR AI) AND (2014:2025[dp]) AND humans[MeSH Terms]"
35085096,,Private Facial Prediagnosis as an Edge Service for Parkinson's DBS Treatment Valuation.,IEEE J Biomed Health Inform,2022,26,6,2703-2713,10.1109/JBHI.2022.3146369,,,,,2022-06-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/35085096,"(""Parkinson Disease""[MeSH Terms] OR parkinson*[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""digital biomarker*"" OR smartphone* OR ""mobile app*"" OR ""deep brain stimulation"" OR DBS OR ""machine learning"" OR ""artificial intelligence"" OR AI) AND (2014:2025[dp]) AND humans[MeSH Terms]"
31763766,,Preparation and Co-Culture of iPSC-Derived Dopaminergic Neurons and Astrocytes.,Curr Protoc Cell Biol,2019,85,1,e98,10.1002/cpcb.98,,,,,2019-12-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/31763766,"(""Parkinson Disease""[MeSH Terms] OR parkinson*[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""digital biomarker*"" OR smartphone* OR ""mobile app*"" OR ""deep brain stimulation"" OR DBS OR ""machine learning"" OR ""artificial intelligence"" OR AI) AND (2014:2025[dp]) AND humans[MeSH Terms]"
35851925,,Intraoperative cone-beam CT with metal artifact reduction for assessment of the electrode position and the intracranial structures during deep brain stimulation procedure.,Acta Neurochir (Wien),2022,164,9,2309-2316,10.1007/s00701-022-05313-8,,,,,2022-09-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/35851925,"(""Parkinson Disease""[MeSH Terms] OR parkinson*[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""digital biomarker*"" OR smartphone* OR ""mobile app*"" OR ""deep brain stimulation"" OR DBS OR ""machine learning"" OR ""artificial intelligence"" OR AI) AND (2014:2025[dp]) AND humans[MeSH Terms]"
40935374,,[Frontiers in Digital Technology for Remote Monitoring and Home Management in Parkinson's Disease].,Brain Nerve,2025,77,9,975-980,10.11477/mf.188160960770090975,,,,,2025-09-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40935374,"(""Parkinson Disease""[MeSH Terms] OR parkinson*[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""digital biomarker*"" OR smartphone* OR ""mobile app*"" OR ""deep brain stimulation"" OR DBS OR ""machine learning"" OR ""artificial intelligence"" OR AI) AND (2014:2025[dp]) AND humans[MeSH Terms]"
37463002,,"Utilization, surgical populations, centers, coverages, regional balance, and their influential factors of deep brain stimulation for Parkinson's disease: a large-scale multicenter cross-sectional study from 1997 to 2021.",Int J Surg,2023,109,11,3322-3336,10.1097/JS9.0000000000000603,,,,,2023-11-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/37463002,"(""Parkinson Disease""[MeSH Terms] OR parkinson*[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""digital biomarker*"" OR smartphone* OR ""mobile app*"" OR ""deep brain stimulation"" OR DBS OR ""machine learning"" OR ""artificial intelligence"" OR AI) AND (2014:2025[dp]) AND humans[MeSH Terms]"
40221513,,Scalp block improves electrophysiological stability and patient cooperation during deep brain stimulation surgery.,Sci Rep,2025,15,1,12596,10.1038/s41598-025-97141-w,,,,,2025-04-12T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40221513,"(""Parkinson Disease""[MeSH Terms] OR parkinson*[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""digital biomarker*"" OR smartphone* OR ""mobile app*"" OR ""deep brain stimulation"" OR DBS OR ""machine learning"" OR ""artificial intelligence"" OR AI) AND (2014:2025[dp]) AND humans[MeSH Terms]"
38364279,,Detection of evoked resonant neural activity in Parkinson's disease.,J Neural Eng,2024,21,1,,10.1088/1741-2552/ad2a36,,,,,2024-02-26T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38364279,"(""Parkinson Disease""[MeSH Terms] OR parkinson*[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""digital biomarker*"" OR smartphone* OR ""mobile app*"" OR ""deep brain stimulation"" OR DBS OR ""machine learning"" OR ""artificial intelligence"" OR AI) AND (2014:2025[dp]) AND humans[MeSH Terms]"
30117682,,Go with the Flow-Microfluidics Approaches for Amyloid Research.,Chem Asian J,2018,13,22,3437-3447,10.1002/asia.201801007,,,,,2018-11-16T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/30117682,"(""Parkinson Disease""[MeSH Terms] OR parkinson*[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""digital biomarker*"" OR smartphone* OR ""mobile app*"" OR ""deep brain stimulation"" OR DBS OR ""machine learning"" OR ""artificial intelligence"" OR AI) AND (2014:2025[dp]) AND humans[MeSH Terms]"
34264988,,How accurately are subthalamic nucleus electrodes implanted relative to the ideal stimulation location for Parkinson's disease?,PLoS One,2021,16,7,e0254504,10.1371/journal.pone.0254504,,,,,2021-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/34264988,"(""Parkinson Disease""[MeSH Terms] OR parkinson*[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""digital biomarker*"" OR smartphone* OR ""mobile app*"" OR ""deep brain stimulation"" OR DBS OR ""machine learning"" OR ""artificial intelligence"" OR AI) AND (2014:2025[dp]) AND humans[MeSH Terms]"
37830232,,The guiding effect of local field potential during deep brain stimulation surgery for programming in Parkinson's disease patients.,CNS Neurosci Ther,2024,30,4,e14501,10.1111/cns.14501,,,,,2024-04-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/37830232,"(""Parkinson Disease""[MeSH Terms] OR parkinson*[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""digital biomarker*"" OR smartphone* OR ""mobile app*"" OR ""deep brain stimulation"" OR DBS OR ""machine learning"" OR ""artificial intelligence"" OR AI) AND (2014:2025[dp]) AND humans[MeSH Terms]"
26604750,,Recent trends in the development of nanophytobioactive compounds and delivery systems for their possible role in reducing oxidative stress in Parkinson's disease models.,Int J Nanomedicine,2015,10,,6757-72,10.2147/IJN.S93918,,,,,2015-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/26604750,"(""Parkinson Disease""[MeSH Terms] OR parkinson*[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""digital biomarker*"" OR smartphone* OR ""mobile app*"" OR ""deep brain stimulation"" OR DBS OR ""machine learning"" OR ""artificial intelligence"" OR AI) AND (2014:2025[dp]) AND humans[MeSH Terms]"
34724646,,Remote video-based outcome measures of patients with Parkinson's disease after deep brain stimulation using smartphones: a pilot study.,Neurosurg Focus,2021,51,5,E2,10.3171/2021.8.FOCUS21383,,,,,2021-11-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/34724646,"(""Parkinson Disease""[MeSH Terms] OR parkinson*[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""digital biomarker*"" OR smartphone* OR ""mobile app*"" OR ""deep brain stimulation"" OR DBS OR ""machine learning"" OR ""artificial intelligence"" OR AI) AND (2014:2025[dp]) AND humans[MeSH Terms]"
40047829,,[Pathomorphosis of the Parkinson's disease against the background of DBS STN].,Zh Nevrol Psikhiatr Im S S Korsakova,2025,125,2,21-27,10.17116/jnevro202512502121,,,,,2025-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40047829,"(""Parkinson Disease""[MeSH Terms] OR parkinson*[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""digital biomarker*"" OR smartphone* OR ""mobile app*"" OR ""deep brain stimulation"" OR DBS OR ""machine learning"" OR ""artificial intelligence"" OR AI) AND (2014:2025[dp]) AND humans[MeSH Terms]"
34454269,,Early balance impairment in Parkinson's Disease: Evidence from Robot-assisted axial rotations.,Clin Neurophysiol,2021,132,10,2422-2430,10.1016/j.clinph.2021.06.023,,,,,2021-10-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/34454269,"(""Parkinson Disease""[MeSH Terms] OR parkinson*[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""digital biomarker*"" OR smartphone* OR ""mobile app*"" OR ""deep brain stimulation"" OR DBS OR ""machine learning"" OR ""artificial intelligence"" OR AI) AND (2014:2025[dp]) AND humans[MeSH Terms]"
38306790,,Computational modelling and optimization studies of electropentamer for molecular imprinting of DJ-1.,J Mol Graph Model,2024,128,,108715,10.1016/j.jmgm.2024.108715,,,,,2024-05-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38306790,"(""Parkinson Disease""[MeSH Terms] OR parkinson*[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""digital biomarker*"" OR smartphone* OR ""mobile app*"" OR ""deep brain stimulation"" OR DBS OR ""machine learning"" OR ""artificial intelligence"" OR AI) AND (2014:2025[dp]) AND humans[MeSH Terms]"
38941959,,Neurofeedback-enabled beta power control with a fully implanted DBS system in patients with Parkinson's disease.,Clin Neurophysiol,2024,165,,1-15,10.1016/j.clinph.2024.06.001,,,,,2024-09-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38941959,"(""Parkinson Disease""[MeSH Terms] OR parkinson*[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""digital biomarker*"" OR smartphone* OR ""mobile app*"" OR ""deep brain stimulation"" OR DBS OR ""machine learning"" OR ""artificial intelligence"" OR AI) AND (2014:2025[dp]) AND humans[MeSH Terms]"
25727899,,Signal features of surface electromyography in advanced Parkinson's disease during different settings of deep brain stimulation.,Clin Neurophysiol,2015,126,12,2290-8,10.1016/j.clinph.2015.01.021,,,,,2015-12-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/25727899,"(""Parkinson Disease""[MeSH Terms] OR parkinson*[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""digital biomarker*"" OR smartphone* OR ""mobile app*"" OR ""deep brain stimulation"" OR DBS OR ""machine learning"" OR ""artificial intelligence"" OR AI) AND (2014:2025[dp]) AND humans[MeSH Terms]"
38467194,,Focused ultrasound-mediated cerium-based nanoreactor against Parkinson's disease via ROS regulation and microglia polarization.,J Control Release,2024,368,,580-594,10.1016/j.jconrel.2024.03.010,,,,,2024-04-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38467194,"(""Parkinson Disease""[MeSH Terms] OR parkinson*[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""digital biomarker*"" OR smartphone* OR ""mobile app*"" OR ""deep brain stimulation"" OR DBS OR ""machine learning"" OR ""artificial intelligence"" OR AI) AND (2014:2025[dp]) AND humans[MeSH Terms]"
37040524,,Biomimetic Biomembrane Encapsulation and Targeted Delivery of a Nitric Oxide Release Platform for Therapy of Parkinson's Disease.,ACS Biomater Sci Eng,2023,9,5,2545-2557,10.1021/acsbiomaterials.3c00146,,,,,2023-05-08T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/37040524,"(""Parkinson Disease""[MeSH Terms] OR parkinson*[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""digital biomarker*"" OR smartphone* OR ""mobile app*"" OR ""deep brain stimulation"" OR DBS OR ""machine learning"" OR ""artificial intelligence"" OR AI) AND (2014:2025[dp]) AND humans[MeSH Terms]"
